customer_id,age,job,marital,education,default,balance,housing,loan,contact_id
43969,29,management,married,tertiary,no,266,yes,no,6356
43970,25,blue-collar,single,secondary,no,674,no,no,18293
43971,43,admin.,single,secondary,no,35,no,no,30182
43972,58,management,married,tertiary,no,230,yes,no,8176
43973,40,management,married,tertiary,no,1855,no,no,2891
43974,36,technician,single,secondary,yes,12,no,no,37624
43975,36,student,single,unknown,no,36,yes,no,44123
43976,52,services,married,primary,no,911,no,no,9661
43977,33,blue-collar,single,primary,no,60,yes,no,36414
43978,39,technician,single,secondary,no,3867,no,no,18631
43979,40,unemployed,married,tertiary,no,2430,no,no,44713
43980,42,admin.,married,secondary,no,1133,yes,no,41247
43981,26,management,married,primary,no,1349,yes,no,5114
43982,33,technician,married,secondary,no,1029,yes,no,7925
43983,38,management,married,secondary,no,65,yes,no,30444
43984,40,blue-collar,married,secondary,no,755,no,no,29715
43985,25,blue-collar,single,secondary,no,158,yes,yes,30756
43986,33,admin.,married,primary,no,499,no,no,10013
43987,43,management,married,tertiary,no,1188,no,no,20139
43988,35,management,single,secondary,no,5260,yes,no,17479
43989,41,services,married,secondary,no,171,no,no,34930
43990,39,technician,married,secondary,no,37,yes,yes,19836
43991,27,management,married,tertiary,no,33,yes,no,12552
43992,50,management,married,secondary,no,0,yes,yes,6715
43993,54,blue-collar,married,primary,no,4608,no,no,8269
43994,25,admin.,single,tertiary,no,1185,no,no,7105
43995,50,management,married,tertiary,no,2366,no,no,11164
43996,60,technician,married,secondary,no,594,no,no,16566
43997,43,unemployed,married,primary,no,9,yes,yes,28002
43998,54,management,single,tertiary,no,1464,yes,yes,16080
43999,28,management,married,tertiary,no,103,yes,no,22935
44000,32,management,married,tertiary,no,138,no,no,3820
44001,31,admin.,divorced,secondary,no,-579,yes,no,25441
44002,36,entrepreneur,single,secondary,no,157,yes,no,7044
44003,33,management,married,tertiary,no,415,no,no,33744
44004,62,self-employed,married,tertiary,no,4886,yes,no,34581
44005,34,management,married,tertiary,no,158,no,no,19870
44006,36,self-employed,married,tertiary,no,4515,yes,no,7072
44007,53,self-employed,married,tertiary,no,1672,no,no,30285
44008,27,technician,single,secondary,no,629,yes,yes,21112
44009,56,blue-collar,married,secondary,no,1362,no,no,7172
44010,41,technician,married,secondary,no,978,no,no,27960
44011,32,management,married,secondary,no,625,yes,no,19445
44012,48,management,married,tertiary,no,2218,yes,no,29341
44013,45,admin.,single,secondary,no,2394,yes,yes,7526
44014,50,admin.,married,secondary,no,100,yes,no,8845
44015,53,management,divorced,tertiary,no,2679,no,no,37315
44016,57,housemaid,married,primary,no,571,no,no,6388
44017,36,technician,single,secondary,no,-333,yes,yes,37419
44018,39,technician,married,tertiary,no,4313,yes,no,3337
44019,33,admin.,single,secondary,no,1613,yes,no,25002
44020,45,blue-collar,divorced,primary,no,-207,no,no,9815
44021,57,management,married,tertiary,no,4185,yes,no,22564
44022,29,blue-collar,married,secondary,no,1052,yes,no,22081
44023,34,technician,divorced,tertiary,no,501,yes,no,40457
44024,41,management,single,tertiary,no,0,yes,no,15183
44025,32,technician,married,secondary,no,522,yes,yes,864
44026,32,self-employed,married,tertiary,no,312,yes,no,20602
44027,31,management,single,tertiary,no,288,no,no,227
44028,29,entrepreneur,single,primary,no,97,yes,no,43922
44029,59,blue-collar,divorced,unknown,no,454,yes,no,32010
44030,42,technician,divorced,tertiary,no,21,yes,no,44699
44031,54,services,married,primary,no,1059,no,no,17987
44032,34,admin.,married,secondary,no,475,yes,no,40647
44033,34,blue-collar,married,secondary,no,-304,yes,yes,37410
44034,51,retired,married,tertiary,no,580,no,no,32790
44035,27,student,single,secondary,no,0,no,no,13919
44036,58,blue-collar,married,secondary,no,842,no,no,7839
44037,43,blue-collar,married,secondary,no,19,yes,no,8300
44038,45,admin.,married,secondary,no,935,yes,yes,8134
44039,33,management,married,secondary,no,56,yes,no,19005
44040,43,blue-collar,married,primary,no,50,no,no,9245
44041,39,admin.,married,secondary,no,260,yes,no,19835
44042,40,technician,married,secondary,no,6,yes,no,9726
44043,27,student,single,tertiary,no,66,yes,no,3743
44044,34,admin.,married,secondary,no,2064,yes,no,34151
44045,49,services,married,secondary,no,-106,no,yes,2940
44046,45,management,married,tertiary,no,1199,no,no,13339
44047,39,technician,single,tertiary,no,139,no,no,7798
44048,28,blue-collar,single,secondary,no,1112,yes,no,19459
44049,37,blue-collar,married,secondary,no,426,no,no,9121
44050,57,management,married,tertiary,no,4547,no,no,36073
44051,38,technician,single,secondary,no,294,no,yes,15655
44052,43,management,married,tertiary,no,254,yes,yes,21289
44053,41,services,divorced,secondary,no,1400,no,no,37675
44054,44,management,divorced,tertiary,no,1379,yes,no,43960
44055,30,technician,married,tertiary,no,1454,no,no,9307
44056,46,blue-collar,divorced,secondary,no,709,yes,no,14504
44057,34,admin.,married,secondary,no,244,yes,no,26189
44058,33,management,single,tertiary,no,1431,no,no,42679
44059,29,management,single,tertiary,no,1895,no,no,21561
44060,59,admin.,married,secondary,no,302,no,yes,11100
44061,59,housemaid,married,primary,no,182,no,no,18057
44062,33,self-employed,married,primary,no,1862,yes,no,16626
44063,39,admin.,married,secondary,no,170,yes,no,1234
44064,35,technician,married,secondary,no,433,no,no,44985
44065,43,management,married,secondary,no,-26,yes,no,7326
44066,32,blue-collar,single,secondary,no,-204,yes,yes,19434
44067,25,admin.,single,secondary,no,654,no,no,34354
44068,31,admin.,married,secondary,no,468,yes,no,17122
44069,30,management,divorced,tertiary,yes,-1105,yes,no,32431
44070,28,self-employed,single,tertiary,no,270,yes,no,3736
44071,59,services,married,secondary,no,108,no,no,39529
44072,45,self-employed,married,primary,no,750,no,no,33272
44073,46,management,divorced,tertiary,no,194,no,no,42166
44074,26,admin.,married,secondary,no,714,yes,no,26880
44075,37,services,divorced,secondary,no,241,yes,no,4220
44076,29,management,married,tertiary,no,314,no,no,16173
44077,34,technician,single,tertiary,no,370,no,no,27430
44078,59,management,divorced,tertiary,no,-76,yes,yes,11377
44079,45,blue-collar,married,secondary,no,554,yes,no,28778
44080,46,technician,divorced,secondary,no,-1034,yes,yes,8598
44081,33,blue-collar,married,secondary,no,-208,yes,yes,4567
44082,37,self-employed,married,secondary,yes,0,yes,no,32282
44083,26,blue-collar,married,primary,no,5116,yes,no,44565
44084,34,admin.,married,secondary,no,764,no,no,12352
44085,71,retired,married,secondary,no,1998,no,no,23109
44086,35,blue-collar,single,secondary,no,41,yes,no,35067
44087,28,management,single,tertiary,no,187,no,no,38365
44088,36,admin.,married,secondary,no,670,yes,no,17744
44089,49,technician,married,secondary,no,905,no,no,35739
44090,57,self-employed,single,primary,no,6056,yes,no,15591
44091,39,management,married,secondary,no,18,yes,no,15589
44092,50,admin.,married,secondary,no,350,no,no,2697
44093,41,technician,divorced,secondary,no,988,no,no,35338
44094,35,blue-collar,married,secondary,no,344,no,no,6987
44095,35,services,married,secondary,no,0,yes,no,18453
44096,34,technician,single,tertiary,no,759,no,no,23933
44097,40,entrepreneur,married,primary,no,324,yes,no,12660
44098,50,blue-collar,married,secondary,no,917,yes,no,15892
44099,35,blue-collar,married,secondary,no,1160,no,yes,19541
44100,39,technician,married,secondary,no,186,no,no,33864
44101,43,management,married,tertiary,no,40,no,no,2989
44102,27,unemployed,single,secondary,no,3276,no,no,3107
44103,35,blue-collar,married,secondary,no,98,yes,no,28035
44104,52,blue-collar,divorced,primary,no,-191,yes,no,44022
44105,59,admin.,married,secondary,no,231,no,yes,25426
44106,50,technician,single,secondary,no,246,yes,no,11978
44107,31,management,single,tertiary,no,-1206,yes,no,43133
44108,29,blue-collar,single,secondary,no,445,yes,no,39585
44109,38,technician,married,secondary,no,0,yes,no,30908
44110,44,blue-collar,married,primary,no,417,yes,no,32685
44111,45,blue-collar,married,secondary,no,6879,no,no,28828
44112,28,unemployed,married,secondary,no,293,yes,no,23185
44113,38,technician,married,secondary,no,0,yes,no,13966
44114,32,technician,single,secondary,no,792,no,no,32437
44115,41,blue-collar,married,primary,no,183,yes,yes,14723
44116,42,management,married,tertiary,no,-700,yes,no,17208
44117,36,management,married,tertiary,no,82,no,no,6021
44118,30,blue-collar,divorced,primary,no,1,yes,no,2132
44119,59,blue-collar,married,primary,no,14,yes,yes,7601
44120,32,management,married,tertiary,no,0,yes,no,19258
44121,72,retired,single,tertiary,no,1285,no,no,24136
44122,35,blue-collar,married,secondary,no,120,yes,no,34102
44123,60,retired,married,unknown,no,878,no,no,43364
44124,57,technician,married,tertiary,no,3082,yes,yes,21211
44125,37,admin.,married,secondary,no,1193,no,no,28908
44126,32,management,married,tertiary,no,282,no,no,4541
44127,50,management,single,tertiary,no,1098,yes,yes,34726
44128,57,management,married,tertiary,no,297,no,no,24568
44129,34,technician,single,secondary,no,1313,no,no,43997
44130,30,services,single,secondary,no,-114,yes,no,43373
44131,36,blue-collar,married,primary,no,44,no,no,19210
44132,33,management,single,tertiary,no,726,no,no,3876
44133,28,admin.,single,tertiary,no,373,yes,no,25046
44134,30,management,single,tertiary,no,0,no,no,4896
44135,34,blue-collar,married,secondary,no,129,yes,no,9333
44136,41,management,married,tertiary,no,771,yes,no,26358
44137,28,self-employed,married,tertiary,no,0,yes,no,3354
44138,51,blue-collar,married,secondary,no,4787,yes,no,17657
44139,40,management,married,secondary,yes,-1545,no,no,39440
44140,47,technician,married,tertiary,no,213,no,no,36141
44141,27,student,single,secondary,no,1925,no,no,34362
44142,45,technician,single,tertiary,no,4537,yes,no,18558
44143,44,management,married,tertiary,no,1036,no,no,21189
44144,45,services,married,primary,no,137,yes,no,39303
44145,27,blue-collar,married,secondary,no,419,yes,no,33201
44146,41,blue-collar,single,secondary,no,1564,yes,no,4923
44147,37,unemployed,married,secondary,no,-476,yes,no,14573
44148,43,blue-collar,married,secondary,no,1205,yes,no,36979
44149,32,technician,single,tertiary,no,0,no,no,15776
44150,30,technician,single,secondary,no,120,yes,no,21911
44151,40,self-employed,married,tertiary,no,2977,yes,no,8376
44152,41,services,married,secondary,no,2399,yes,no,7307
44153,30,entrepreneur,single,secondary,no,638,no,no,11384
44154,52,self-employed,married,primary,no,-107,yes,yes,38562
44155,25,services,married,secondary,no,-454,yes,no,20376
44156,28,blue-collar,married,secondary,no,339,yes,no,35637
44157,26,management,single,tertiary,no,1004,yes,no,6898
44158,46,admin.,divorced,secondary,no,2232,no,no,20547
44159,46,management,married,tertiary,no,273,yes,no,26718
44160,33,blue-collar,single,secondary,no,688,no,no,5493
44161,29,blue-collar,married,primary,no,-382,yes,no,30942
44162,32,student,single,tertiary,no,1138,no,no,34206
44163,50,blue-collar,married,secondary,no,2641,yes,no,13354
44164,33,technician,married,secondary,no,1940,no,no,37509
44165,28,management,single,tertiary,no,957,no,no,26762
44166,28,entrepreneur,single,tertiary,no,224,yes,no,32874
44167,39,entrepreneur,married,tertiary,no,4,yes,yes,171
44168,29,management,single,tertiary,no,572,yes,no,3456
44169,36,self-employed,married,tertiary,no,506,no,no,39624
44170,35,technician,single,tertiary,no,7546,yes,no,3544
44171,52,management,married,tertiary,no,52,no,yes,29824
44172,40,management,married,secondary,no,4025,yes,no,40655
44173,37,blue-collar,married,unknown,no,897,yes,no,30470
44174,32,management,married,tertiary,no,514,yes,no,33357
44175,39,management,single,tertiary,no,93,yes,yes,23679
44176,36,blue-collar,married,secondary,no,1589,yes,no,36152
44177,43,admin.,married,secondary,no,584,no,no,14903
44178,28,services,single,secondary,no,94,yes,no,30268
44179,54,retired,married,secondary,no,6449,no,no,6734
44180,34,technician,divorced,secondary,no,1107,yes,yes,4803
44181,45,management,married,tertiary,no,726,yes,yes,1498
44182,47,management,married,primary,no,1675,yes,no,14649
44183,38,technician,single,tertiary,no,187,no,no,43202
44184,34,services,married,secondary,no,145,no,yes,29178
44185,50,unknown,married,unknown,no,558,no,no,31152
44186,27,blue-collar,married,tertiary,no,335,yes,no,31247
44187,52,blue-collar,married,secondary,no,1027,no,no,43032
44188,35,self-employed,single,tertiary,no,935,yes,no,5728
44189,46,services,single,secondary,no,897,yes,no,13229
44190,54,blue-collar,married,secondary,no,983,no,no,24662
44191,33,technician,married,secondary,no,58,yes,no,10586
44192,36,blue-collar,married,unknown,no,722,yes,no,41267
44193,35,blue-collar,married,secondary,no,-100,yes,no,744
44194,52,admin.,married,secondary,no,82,yes,yes,25264
44195,37,blue-collar,married,secondary,no,139,yes,no,31450
44196,55,self-employed,divorced,secondary,no,0,no,no,1742
44197,38,technician,single,secondary,no,311,yes,no,18853
44198,35,management,married,tertiary,no,376,no,no,34727
44199,54,management,married,tertiary,no,292,no,no,38277
44200,34,management,single,tertiary,no,2412,yes,no,36964
44201,32,management,single,tertiary,no,769,no,no,20904
44202,38,technician,married,secondary,no,-228,yes,no,15168
44203,37,management,single,tertiary,no,361,no,no,1134
44204,35,management,married,tertiary,no,2957,yes,yes,31166
44205,35,admin.,married,secondary,no,3187,yes,no,9153
44206,37,technician,married,secondary,no,1116,yes,no,34434
44207,49,admin.,married,secondary,no,387,yes,no,4255
44208,42,services,single,tertiary,no,94,yes,no,40591
44209,34,management,married,tertiary,no,611,no,no,29524
44210,56,technician,married,secondary,no,589,yes,no,26378
44211,46,services,married,secondary,no,2381,yes,no,38462
44212,48,management,divorced,tertiary,no,313,no,no,29438
44213,31,management,married,unknown,no,4123,no,no,25746
44214,42,management,married,primary,no,5310,yes,no,10452
44215,31,services,married,secondary,no,338,yes,no,29874
44216,28,student,single,secondary,no,970,no,no,13125
44217,38,technician,married,secondary,no,0,no,no,9632
44218,42,self-employed,single,secondary,no,924,no,no,10273
44219,41,management,single,tertiary,no,203,no,no,13258
44220,33,management,single,tertiary,no,-144,no,no,14247
44221,59,admin.,divorced,secondary,no,5,no,yes,31060
44222,54,retired,married,secondary,no,1139,yes,no,2541
44223,30,technician,single,secondary,no,102,yes,no,3913
44224,54,self-employed,married,secondary,no,12159,yes,no,42874
44225,33,technician,single,secondary,yes,-374,no,yes,43223
44226,46,management,single,secondary,no,5993,no,no,24899
44227,38,student,single,unknown,no,64,no,no,1948
44228,31,admin.,divorced,secondary,no,1352,yes,no,11715
44229,25,management,single,tertiary,no,2305,no,no,6933
44230,31,blue-collar,divorced,secondary,no,-306,no,no,9887
44231,55,management,married,tertiary,no,2537,no,no,36946
44232,45,management,single,secondary,no,5993,no,no,26539
44233,57,retired,divorced,tertiary,no,734,no,no,26292
44234,60,self-employed,married,primary,no,46,yes,no,6693
44235,37,blue-collar,married,unknown,no,622,yes,no,16070
44236,48,technician,single,secondary,no,309,no,no,28846
44237,33,entrepreneur,divorced,primary,no,596,no,yes,22076
44238,56,admin.,single,secondary,no,4118,no,no,2640
44239,26,unemployed,single,tertiary,no,814,no,no,43796
44240,39,unemployed,married,secondary,no,270,yes,no,10229
44241,45,admin.,divorced,secondary,no,1201,no,no,12735
44242,38,management,married,unknown,no,3576,no,no,21879
44243,40,technician,divorced,secondary,no,237,no,no,35734
44244,39,admin.,single,tertiary,no,283,yes,no,430
44245,55,technician,married,tertiary,no,647,yes,no,6870
44246,35,blue-collar,married,primary,no,-367,yes,no,31131
44247,31,technician,single,secondary,no,46,no,no,9491
44248,45,management,divorced,tertiary,no,6572,yes,no,9311
44249,41,entrepreneur,single,secondary,no,663,no,no,22194
44250,28,blue-collar,single,tertiary,no,1372,no,no,27272
44251,37,retired,married,secondary,no,-252,no,no,26252
44252,46,management,married,tertiary,no,110,yes,yes,3291
44253,27,unemployed,single,secondary,no,11,no,no,7344
44254,42,management,married,tertiary,no,2463,no,no,17559
44255,42,technician,single,secondary,no,-1,no,no,5055
44256,29,admin.,single,secondary,no,1,no,no,32211
44257,43,management,married,tertiary,no,1050,yes,yes,10132
44258,29,blue-collar,single,secondary,yes,-580,yes,no,2647
44259,42,management,married,tertiary,no,721,no,yes,33609
44260,41,housemaid,divorced,primary,no,22,yes,no,22200
44261,33,technician,single,secondary,no,920,yes,no,31607
44262,42,management,single,tertiary,no,1206,no,no,13378
44263,57,housemaid,divorced,primary,no,8278,no,no,12738
44264,40,blue-collar,divorced,secondary,no,-333,yes,no,22444
44265,60,admin.,single,secondary,no,646,yes,no,21844
44266,40,management,married,primary,no,733,yes,no,32523
44267,39,services,single,secondary,no,315,yes,no,33943
44268,57,technician,married,secondary,no,0,yes,yes,13159
44269,29,unemployed,married,primary,no,639,no,yes,32714
44270,35,blue-collar,married,primary,no,2212,yes,no,37003
44271,53,entrepreneur,married,primary,no,943,yes,yes,25851
44272,37,management,single,tertiary,no,131,no,no,29475
44273,51,blue-collar,married,secondary,no,1414,yes,no,41152
44274,26,management,single,tertiary,no,1274,yes,no,5838
44275,57,retired,single,secondary,no,5305,no,no,26093
44276,41,blue-collar,married,secondary,no,1449,yes,no,23707
44277,30,blue-collar,single,primary,no,395,no,no,18810
44278,48,services,single,secondary,no,2749,no,no,19637
44279,28,blue-collar,single,secondary,no,67,no,no,17977
44280,42,technician,divorced,secondary,no,112,no,no,34231
44281,46,admin.,single,secondary,no,751,yes,no,8198
44282,34,blue-collar,married,primary,no,2320,yes,no,26458
44283,29,services,married,secondary,no,19,yes,no,41578
44284,46,blue-collar,divorced,secondary,no,1480,yes,no,31639
44285,26,technician,married,secondary,no,370,no,yes,24693
44286,35,blue-collar,married,secondary,no,603,yes,no,38419
44287,56,management,married,primary,no,870,no,no,17843
44288,41,blue-collar,married,secondary,no,0,no,no,44244
44289,33,technician,married,tertiary,no,75,no,no,35037
44290,30,management,married,tertiary,no,94,yes,no,23803
44291,40,blue-collar,divorced,unknown,no,0,no,yes,33820
44292,34,technician,married,tertiary,no,2656,yes,no,12295
44293,25,management,single,tertiary,no,137,yes,no,23927
44294,37,blue-collar,married,secondary,no,131,yes,no,11487
44295,35,unemployed,married,secondary,no,978,no,no,19103
44296,34,admin.,married,secondary,no,592,yes,no,29598
44297,32,entrepreneur,married,unknown,no,73,yes,no,41261
44298,35,management,married,tertiary,no,231,no,no,12377
44299,27,services,single,secondary,no,1820,yes,no,37228
44300,22,housemaid,single,secondary,no,650,yes,no,13623
44301,32,admin.,married,secondary,no,31,no,no,29154
44302,37,management,divorced,tertiary,yes,26,no,yes,14630
44303,52,management,divorced,tertiary,no,2104,no,no,36596
44304,51,technician,married,secondary,no,180,yes,no,13483
44305,33,management,married,tertiary,no,968,no,yes,34571
44306,31,admin.,single,secondary,no,-133,yes,no,35668
44307,42,management,divorced,tertiary,no,0,yes,no,37146
44308,28,blue-collar,single,primary,no,442,no,no,44722
44309,28,blue-collar,single,secondary,no,1065,yes,yes,4856
44310,45,blue-collar,married,secondary,no,0,no,no,40692
44311,32,management,single,tertiary,no,90,no,no,23538
44312,49,blue-collar,married,secondary,no,134,yes,yes,42454
44313,26,student,single,unknown,no,603,no,no,17459
44314,82,retired,divorced,primary,no,0,no,no,38867
44315,50,blue-collar,divorced,primary,no,-677,no,no,12966
44316,25,technician,single,secondary,no,505,no,yes,16121
44317,26,services,single,secondary,no,-481,yes,yes,30412
44318,44,blue-collar,married,unknown,no,189,yes,no,31741
44319,52,technician,married,secondary,yes,0,no,no,24815
44320,55,management,divorced,tertiary,no,26306,yes,no,24077
44321,50,management,divorced,secondary,no,535,no,no,44189
44322,34,admin.,married,secondary,no,1689,no,no,31756
44323,42,unknown,married,unknown,no,222,no,no,17146
44324,47,technician,divorced,secondary,no,84,no,no,1598
44325,27,management,single,tertiary,no,72,yes,no,17590
44326,29,management,single,tertiary,no,1273,yes,no,43831
44327,57,technician,married,unknown,no,587,no,no,28413
44328,34,services,married,secondary,no,1314,yes,no,9030
44329,37,services,divorced,secondary,no,652,no,no,19987
44330,30,admin.,divorced,secondary,no,419,no,no,35672
44331,50,entrepreneur,married,secondary,no,1011,yes,no,44979
44332,37,blue-collar,married,secondary,no,10721,yes,no,3447
44333,36,management,single,tertiary,no,1,yes,no,31007
44334,35,technician,single,tertiary,no,1104,yes,yes,37288
44335,33,technician,married,tertiary,no,8408,no,no,26676
44336,51,services,married,secondary,no,917,no,no,8062
44337,59,management,married,tertiary,no,2764,no,no,29062
44338,40,services,divorced,primary,no,1937,yes,no,19342
44339,32,blue-collar,married,primary,no,0,yes,no,15595
44340,76,retired,divorced,primary,no,2693,no,no,660
44341,49,technician,married,secondary,no,8689,no,no,43066
44342,44,admin.,married,secondary,no,26,yes,no,3889
44343,49,retired,married,primary,no,3478,no,no,20254
44344,34,management,single,tertiary,no,11350,yes,no,13425
44345,61,blue-collar,married,secondary,no,681,yes,no,20848
44346,67,retired,married,primary,no,2391,no,no,32058
44347,35,entrepreneur,married,secondary,no,350,yes,no,12625
44348,31,management,married,secondary,no,8629,yes,no,33733
44349,25,unemployed,married,secondary,no,1404,yes,no,2362
44350,26,blue-collar,married,secondary,no,557,yes,yes,39766
44351,37,technician,married,secondary,no,0,yes,yes,14047
44352,45,technician,married,primary,no,-158,yes,no,37036
44353,31,admin.,single,tertiary,no,4041,no,no,32843
44354,27,management,single,tertiary,no,1995,yes,no,18634
44355,39,technician,married,secondary,no,-54,yes,yes,39366
44356,53,admin.,divorced,secondary,no,223,yes,yes,37278
44357,50,management,married,tertiary,no,830,no,no,28500
44358,37,technician,married,secondary,no,1458,no,no,13509
44359,30,technician,married,tertiary,no,91,no,no,29656
44360,29,blue-collar,single,unknown,no,913,yes,no,40676
44361,42,technician,single,tertiary,no,-380,yes,no,32368
44362,44,blue-collar,married,primary,no,-171,yes,no,42912
44363,58,technician,married,secondary,no,7495,yes,no,14441
44364,36,technician,single,secondary,no,1855,yes,no,44628
44365,33,blue-collar,married,secondary,no,0,yes,yes,16512
44366,30,blue-collar,married,secondary,no,2289,yes,yes,9482
44367,47,services,married,secondary,no,2796,yes,no,5780
44368,41,services,divorced,secondary,no,83,no,no,42633
44369,49,management,married,secondary,no,0,no,no,7037
44370,60,technician,married,secondary,no,824,yes,no,4328
44371,32,admin.,single,secondary,no,211,yes,no,35829
44372,53,technician,married,tertiary,no,7,no,yes,8744
44373,58,management,married,tertiary,no,1313,no,no,11941
44374,59,unknown,single,secondary,no,3237,no,no,33349
44375,25,technician,single,secondary,no,534,no,no,44874
44376,35,services,married,secondary,no,1047,yes,no,7794
44377,25,admin.,married,secondary,no,7,yes,yes,22472
44378,25,admin.,single,tertiary,no,760,yes,no,14438
44379,36,unemployed,single,primary,no,0,no,no,18362
44380,28,unemployed,single,primary,no,236,no,no,9725
44381,36,admin.,married,secondary,no,957,yes,no,16435
44382,34,admin.,married,tertiary,no,3520,no,no,33233
44383,24,blue-collar,single,secondary,no,578,yes,no,6701
44384,26,technician,married,tertiary,no,233,yes,no,33796
44385,59,management,married,secondary,no,1321,no,no,24782
44386,38,admin.,single,secondary,no,626,no,no,2515
44387,33,admin.,single,secondary,no,2717,yes,no,1505
44388,38,technician,married,secondary,no,257,no,no,12975
44389,33,technician,married,secondary,no,183,no,no,16274
44390,77,retired,married,secondary,no,820,no,no,27172
44391,26,student,married,secondary,no,289,no,no,9042
44392,26,blue-collar,single,primary,no,-887,yes,no,18317
44393,46,self-employed,divorced,tertiary,no,926,yes,no,44630
44394,34,blue-collar,married,secondary,no,2139,yes,no,34328
44395,69,housemaid,married,primary,no,1080,no,no,37850
44396,36,technician,married,tertiary,no,62,no,no,12343
44397,38,management,married,tertiary,no,173,no,no,16530
44398,47,blue-collar,divorced,primary,no,556,yes,no,18639
44399,43,blue-collar,divorced,primary,no,92,yes,no,40990
44400,46,management,married,secondary,no,21,yes,no,25703
44401,48,entrepreneur,single,secondary,no,315,no,no,14199
44402,28,student,single,secondary,no,0,yes,no,42115
44403,45,technician,divorced,secondary,no,299,yes,no,26063
44404,33,technician,married,tertiary,no,8023,no,no,11290
44405,33,self-employed,married,tertiary,no,483,yes,no,20240
44406,51,blue-collar,married,primary,no,97,no,no,6130
44407,34,management,married,tertiary,no,1273,no,no,37951
44408,55,services,divorced,secondary,no,91,no,no,36737
44409,51,management,married,tertiary,no,1069,no,no,11318
44410,33,management,married,tertiary,no,296,no,no,31034
44411,46,entrepreneur,divorced,secondary,no,1187,no,yes,34591
44412,30,entrepreneur,married,tertiary,no,93,yes,no,38934
44413,45,management,divorced,tertiary,no,3150,yes,no,28504
44414,32,blue-collar,married,primary,no,5151,yes,yes,5280
44415,31,management,single,tertiary,no,308,yes,yes,24679
44416,29,technician,married,tertiary,no,676,no,no,2964
44417,59,admin.,divorced,secondary,no,-41,yes,yes,4042
44418,27,technician,married,secondary,no,594,yes,no,5107
44419,29,services,single,secondary,no,2,no,no,39323
44420,48,technician,married,secondary,no,547,no,no,26776
44421,65,management,married,secondary,no,5251,no,no,38729
44422,33,blue-collar,single,secondary,no,-320,no,no,6103
44423,52,admin.,married,secondary,no,5122,no,yes,10100
44424,55,unknown,married,secondary,yes,-208,yes,no,39538
44425,36,management,married,tertiary,no,3874,no,no,16798
44426,38,technician,married,secondary,no,258,no,no,9292
44427,49,blue-collar,married,secondary,no,1039,yes,no,3993
44428,33,management,married,tertiary,no,643,no,no,20288
44429,29,management,married,tertiary,no,13186,yes,no,2930
44430,46,blue-collar,married,primary,no,296,yes,no,24155
44431,31,technician,single,secondary,no,1,yes,no,613
44432,42,blue-collar,married,secondary,no,3,yes,no,1495
44433,39,services,divorced,secondary,no,-421,yes,yes,9780
44434,37,technician,married,secondary,no,0,yes,no,25121
44435,36,admin.,single,secondary,no,185,yes,no,1981
44436,54,management,married,tertiary,no,17008,no,no,20327
44437,51,services,married,unknown,no,5801,yes,no,5460
44438,36,management,single,tertiary,no,937,yes,no,20181
44439,33,blue-collar,single,secondary,no,381,yes,no,25125
44440,58,blue-collar,married,primary,no,1965,no,no,16107
44441,50,unemployed,married,secondary,no,306,yes,no,39741
44442,59,blue-collar,married,primary,no,699,no,no,21015
44443,58,technician,married,secondary,no,4299,yes,no,7277
44444,45,management,married,tertiary,no,7154,yes,no,9171
44445,55,management,married,tertiary,no,3848,yes,no,34275
44446,32,admin.,single,secondary,no,154,yes,no,12031
44447,39,management,single,tertiary,no,759,yes,no,440
44448,37,services,married,secondary,no,1543,yes,no,4544
44449,46,self-employed,single,secondary,no,69,no,yes,41648
44450,25,management,single,tertiary,no,565,yes,no,3723
44451,47,technician,married,secondary,no,3519,no,yes,44839
44452,36,management,married,tertiary,no,2823,no,no,25973
44453,54,management,married,tertiary,no,1197,yes,yes,42598
44454,59,blue-collar,married,secondary,no,448,no,no,38132
44455,31,blue-collar,married,primary,no,50,yes,no,15302
44456,44,blue-collar,married,secondary,no,0,yes,no,7108
44457,52,admin.,married,secondary,no,1648,yes,no,45163
44458,39,blue-collar,married,primary,no,-223,yes,no,22331
44459,43,self-employed,married,secondary,no,634,yes,no,9170
44460,40,retired,married,primary,no,658,yes,no,1200
44461,43,services,single,secondary,no,532,yes,no,5690
44462,31,student,single,tertiary,no,4951,no,no,15632
44463,30,admin.,single,secondary,no,3156,no,no,37503
44464,34,management,single,secondary,no,516,yes,no,42654
44465,51,management,divorced,secondary,no,-35,yes,no,3025
44466,47,management,married,primary,no,1122,yes,no,41391
44467,49,blue-collar,married,primary,no,490,yes,no,42032
44468,36,technician,single,tertiary,no,962,yes,no,21340
44469,65,retired,divorced,secondary,no,744,no,no,26630
44470,31,admin.,single,secondary,no,190,no,no,18136
44471,28,services,single,secondary,no,68,yes,no,14990
44472,32,housemaid,divorced,secondary,no,715,yes,yes,24747
44473,40,admin.,single,tertiary,no,283,yes,no,31136
44474,54,blue-collar,married,primary,no,946,no,no,44875
44475,69,retired,married,primary,no,2346,no,no,8561
44476,49,technician,divorced,secondary,no,305,no,no,8037
44477,36,management,divorced,tertiary,no,0,no,no,37779
44478,47,management,married,tertiary,no,866,no,no,15307
44479,40,admin.,divorced,secondary,no,1000,yes,no,28805
44480,34,services,married,secondary,no,1076,no,no,12638
44481,38,blue-collar,married,secondary,no,451,no,no,16101
