contact_id,contact,day,month,year,duration,campaign
32670,cellular,5,aug,2008,409,1
32671,cellular,18,nov,2008,157,2
32672,unknown,11,jun,2010,181,2
32673,cellular,17,nov,2008,257,1
32674,cellular,12,may,2009,33,3
32675,cellular,25,jul,2009,136,5
32676,unknown,28,may,2009,404,1
32677,cellular,13,apr,2010,179,4
32678,cellular,11,jul,2010,143,2
32679,unknown,30,may,2008,86,3
32680,cellular,18,nov,2008,117,1
32681,cellular,6,aug,2010,1456,3
32682,unknown,29,may,2009,42,3
32683,unknown,30,may,2009,322,2
32684,cellular,6,aug,2010,203,7
32685,unknown,2,jun,2010,322,5
32686,cellular,19,nov,2010,50,1
32687,cellular,2,feb,2010,275,1
32688,cellular,4,jun,2010,112,1
32689,cellular,26,may,2009,159,3
32690,unknown,28,may,2010,247,1
32691,cellular,4,aug,2009,39,1
32692,cellular,16,nov,2009,212,1
32693,unknown,6,may,2009,211,2
32694,unknown,30,may,2009,572,6
32695,cellular,2,feb,2010,73,1
32696,cellular,7,may,2009,146,1
32697,cellular,24,feb,2010,160,2
32698,unknown,2,jun,2009,82,1
32699,cellular,29,jan,2009,41,2
32700,unknown,6,jun,2010,582,11
32701,unknown,15,may,2009,203,4
32702,cellular,14,may,2009,88,1
32703,cellular,14,may,2009,43,1
32704,cellular,29,jul,2010,597,5
32705,cellular,27,may,2008,71,3
32706,cellular,17,jul,2010,903,4
32707,cellular,17,nov,2009,266,1
32708,cellular,23,jul,2009,172,2
32709,cellular,22,aug,2009,155,2
32710,cellular,17,jul,2010,196,1
32711,cellular,22,oct,2010,380,1
32712,unknown,15,may,2009,75,2
32713,unknown,15,may,2009,164,1
32714,cellular,4,feb,2009,358,2
32715,cellular,8,aug,2009,442,2
32716,cellular,24,jul,2009,149,2
32717,unknown,18,jun,2009,113,1
32718,cellular,4,may,2009,494,1
32719,unknown,15,may,2010,487,4
32720,cellular,12,may,2009,142,2
32721,cellular,20,apr,2009,128,3
32722,cellular,14,may,2009,109,3
32723,unknown,7,may,2010,128,4
32724,unknown,20,jun,2010,31,1
32725,cellular,4,nov,2010,257,2
32726,cellular,5,feb,2009,195,1
32727,cellular,29,jan,2010,44,1
32728,cellular,17,apr,2009,341,1
32729,unknown,12,may,2010,140,7
32730,cellular,30,apr,2010,394,1
32731,cellular,18,nov,2009,111,1
32732,telephone,5,nov,2010,169,1
32733,cellular,25,aug,2010,159,5
32734,cellular,22,apr,2009,554,1
32735,unknown,4,jun,2009,121,2
32736,cellular,15,may,2010,270,1
32737,cellular,14,aug,2009,10,2
32738,cellular,5,feb,2009,159,1
32739,cellular,9,jul,2010,91,1
32740,cellular,16,nov,2009,295,1
32741,cellular,26,aug,2009,196,2
32742,unknown,20,jun,2008,67,2
32743,cellular,25,aug,2010,143,4
32744,cellular,17,apr,2009,155,1
32745,unknown,7,may,2009,396,4
32746,cellular,23,jul,2010,547,2
32747,cellular,10,nov,2009,318,2
32748,cellular,20,aug,2010,165,3
32749,cellular,11,may,2009,63,1
32750,unknown,5,may,2010,58,3
32751,telephone,20,oct,2009,2429,1
32752,cellular,23,apr,2009,296,1
32753,cellular,11,sep,2009,106,2
32754,telephone,29,oct,2009,266,1
32755,unknown,16,may,2009,59,5
32756,cellular,4,feb,2010,390,2
32757,cellular,1,jun,2010,459,1
32758,cellular,18,may,2010,9,4
32759,cellular,20,apr,2009,340,2
32760,cellular,20,apr,2010,140,4
32761,telephone,31,jul,2009,9,16
32762,unknown,11,jun,2010,362,1
32763,unknown,19,may,2009,57,7
32764,cellular,15,may,2009,159,1
32765,cellular,28,jul,2010,32,3
32766,cellular,13,apr,2009,81,3
32767,cellular,29,jan,2009,194,4
32768,unknown,9,may,2009,162,2
32769,cellular,18,may,2009,170,2
32770,unknown,3,jun,2009,87,3
32771,cellular,5,may,2009,58,2
32772,unknown,11,jun,2009,62,2
32773,unknown,6,may,2010,266,3
32774,unknown,15,may,2010,312,6
32775,cellular,29,jul,2010,110,5
32776,cellular,17,nov,2009,88,2
32777,cellular,8,may,2009,65,2
32778,cellular,25,may,2010,485,1
32779,cellular,17,nov,2009,359,2
32780,cellular,26,may,2009,260,1
32781,cellular,25,jul,2009,524,10
32782,cellular,31,jul,2010,35,29
32783,cellular,28,aug,2009,119,6
32784,cellular,13,may,2009,133,4
32785,cellular,11,may,2010,207,7
32786,unknown,6,may,2009,218,1
32787,unknown,16,jun,2008,103,2
32788,cellular,20,apr,2010,10,6
32789,cellular,20,apr,2009,181,2
32790,cellular,19,nov,2010,694,2
32791,cellular,16,jul,2010,815,2
32792,cellular,5,may,2009,168,2
32793,telephone,12,aug,2010,127,1
32794,unknown,28,aug,2009,27,1
32795,unknown,4,jul,2009,60,1
32796,cellular,18,nov,2009,271,5
32797,unknown,21,may,2009,671,3
32798,unknown,11,jun,2009,81,3
32799,unknown,9,may,2008,218,1
32800,unknown,29,may,2010,54,2
32801,cellular,29,jul,2009,66,1
32802,cellular,4,may,2010,99,4
32803,cellular,24,jul,2009,120,11
32804,cellular,17,nov,2009,77,1
32805,cellular,28,jan,2009,558,1
32806,cellular,31,jul,2009,266,11
32807,unknown,5,may,2009,262,1
32808,cellular,8,may,2009,127,1
32809,cellular,8,jul,2008,99,1
32810,cellular,9,feb,2010,133,2
32811,cellular,13,oct,2009,285,1
32812,cellular,15,may,2010,33,1
32813,unknown,18,jun,2009,88,8
32814,cellular,11,jul,2009,271,2
32815,cellular,3,sep,2009,251,3
32816,cellular,17,nov,2010,77,1
32817,unknown,3,jun,2009,186,1
32818,unknown,18,jun,2009,118,1
32819,cellular,21,aug,2009,67,2
32820,cellular,5,aug,2009,291,1
32821,unknown,14,may,2010,521,2
32822,unknown,30,may,2009,422,9
32823,cellular,8,aug,2009,148,4
32824,cellular,16,apr,2009,948,1
32825,telephone,2,feb,2010,30,5
32826,cellular,12,may,2008,83,1
32827,telephone,4,may,2009,75,3
32828,cellular,11,jul,2010,109,2
32829,cellular,29,jan,2010,261,1
32830,unknown,14,may,2010,414,2
32831,unknown,11,jun,2009,62,2
32832,cellular,20,nov,2010,106,3
32833,cellular,14,aug,2008,81,2
32834,cellular,16,jul,2009,72,1
32835,telephone,21,nov,2010,114,5
32836,cellular,30,apr,2010,193,1
32837,unknown,5,jun,2010,400,2
32838,unknown,20,jun,2010,16,20
32839,cellular,4,aug,2008,174,1
32840,cellular,21,jul,2009,129,2
32841,unknown,15,may,2010,160,1
32842,unknown,13,may,2008,386,2
32843,cellular,30,apr,2009,1034,2
32844,unknown,9,jun,2010,174,9
32845,unknown,14,may,2010,455,3
32846,unknown,29,may,2010,596,1
32847,cellular,25,aug,2010,304,6
32848,telephone,24,jul,2009,70,1
32849,unknown,19,may,2010,85,4
32850,unknown,30,may,2010,119,2
32851,cellular,25,jul,2008,113,3
32852,cellular,15,feb,2009,171,1
32853,cellular,3,nov,2010,187,1
32854,cellular,10,nov,2008,89,1
32855,cellular,13,aug,2009,99,2
32856,cellular,29,jan,2010,61,1
32857,cellular,4,aug,2009,307,1
32858,cellular,25,jul,2008,188,5
32859,unknown,9,jun,2010,144,3
32860,cellular,13,may,2010,93,1
32861,cellular,21,jul,2009,130,4
32862,cellular,18,aug,2010,166,6
32863,telephone,4,feb,2010,52,1
32864,cellular,17,jul,2010,397,1
32865,cellular,4,aug,2009,753,2
32866,cellular,11,jan,2009,261,2
32867,unknown,7,sep,2010,11,1
32868,unknown,9,jun,2009,411,1
32869,cellular,6,feb,2008,14,8
32870,unknown,6,may,2010,201,2
32871,cellular,7,may,2010,252,1
32872,unknown,30,may,2009,148,1
32873,unknown,16,may,2009,107,2
32874,cellular,18,may,2010,567,2
32875,cellular,21,aug,2009,139,1
32876,unknown,27,may,2009,88,1
32877,cellular,20,nov,2009,144,2
32878,cellular,2,apr,2009,253,1
32879,cellular,15,may,2009,135,1
32880,cellular,8,may,2009,325,1
32881,unknown,18,jun,2009,1487,1
32882,cellular,7,jul,2009,624,5
32883,unknown,7,may,2009,50,2
32884,unknown,14,may,2010,150,1
32885,unknown,15,may,2010,56,13
32886,telephone,13,may,2009,6,5
32887,cellular,2,jun,2009,112,2
32888,cellular,15,jul,2010,820,4
32889,cellular,19,nov,2009,141,2
32890,unknown,21,may,2009,240,3
32891,cellular,19,aug,2009,173,1
32892,unknown,19,may,2010,31,1
32893,cellular,2,jun,2009,924,2
32894,unknown,7,may,2010,125,2
32895,unknown,30,may,2010,682,1
32896,cellular,28,aug,2010,147,2
32897,cellular,14,aug,2010,632,4
32898,cellular,12,nov,2009,893,7
32899,cellular,17,nov,2009,151,2
32900,cellular,8,may,2009,685,2
32901,unknown,16,may,2009,293,7
32902,cellular,15,may,2009,52,1
32903,unknown,26,may,2009,247,1
32904,cellular,2,feb,2009,103,1
32905,cellular,8,jul,2009,216,1
32906,cellular,5,feb,2009,427,3
32907,cellular,13,aug,2009,233,4
32908,cellular,26,aug,2009,435,5
32909,cellular,9,jul,2009,296,1
32910,telephone,10,nov,2009,345,2
32911,cellular,23,apr,2010,522,4
32912,cellular,7,may,2009,136,1
32913,unknown,20,aug,2009,45,1
32914,cellular,10,jul,2010,221,1
32915,cellular,7,jul,2009,574,1
32916,unknown,26,may,2010,153,1
32917,cellular,28,dec,2010,256,1
32918,cellular,20,aug,2010,62,4
32919,cellular,17,nov,2009,38,1
32920,unknown,29,may,2010,58,2
32921,unknown,16,jun,2009,368,12
32922,cellular,19,aug,2009,209,2
32923,unknown,14,may,2010,168,3
32924,cellular,21,jul,2008,145,3
32925,unknown,14,may,2008,159,3
32926,unknown,3,jul,2009,74,5
32927,cellular,29,jan,2008,169,1
32928,cellular,7,aug,2009,456,1
32929,cellular,29,jan,2009,189,1
32930,unknown,2,jun,2010,335,2
32931,cellular,12,oct,2009,323,1
32932,cellular,21,nov,2009,8,3
32933,cellular,7,may,2009,156,1
32934,unknown,29,may,2009,175,1
32935,unknown,8,may,2009,190,1
32936,cellular,20,aug,2008,195,1
32937,unknown,6,may,2010,416,1
32938,unknown,25,jun,2009,157,1
32939,unknown,2,jun,2009,68,4
32940,cellular,21,dec,2009,467,1
32941,unknown,14,may,2010,282,1
32942,telephone,20,nov,2009,30,1
32943,telephone,11,jul,2010,328,2
32944,cellular,12,may,2009,240,1
32945,cellular,9,jul,2010,406,1
32946,cellular,17,apr,2008,289,1
32947,cellular,18,nov,2009,68,1
32948,cellular,7,may,2009,293,2
32949,cellular,18,may,2009,182,2
32950,unknown,9,jun,2009,287,1
32951,cellular,16,jul,2009,168,2
32952,cellular,8,may,2010,506,2
32953,cellular,29,jul,2010,147,5
32954,unknown,14,may,2009,159,1
32955,cellular,1,jun,2010,161,2
32956,cellular,8,may,2010,49,1
32957,cellular,11,aug,2008,182,2
32958,cellular,15,may,2009,92,4
32959,unknown,23,may,2009,150,6
32960,telephone,4,may,2010,354,2
32961,cellular,20,apr,2010,10,6
32962,cellular,17,nov,2009,223,2
32963,cellular,14,aug,2009,70,3
32964,unknown,9,jun,2008,199,4
32965,cellular,18,may,2009,36,2
32966,cellular,19,nov,2009,130,1
32967,cellular,18,jul,2009,968,1
32968,unknown,2,jun,2009,214,2
32969,cellular,13,nov,2009,122,1
32970,cellular,8,may,2009,198,1
32971,cellular,22,jul,2009,203,1
32972,cellular,28,jan,2009,80,1
32973,cellular,21,nov,2009,304,2
32974,cellular,13,apr,2010,681,3
32975,unknown,30,may,2010,510,1
32976,unknown,18,jun,2009,77,2
32977,unknown,17,jun,2009,65,3
32978,cellular,2,feb,2009,39,1
32979,cellular,26,aug,2010,63,2
32980,cellular,1,sep,2009,327,1
32981,cellular,3,feb,2010,236,2
32982,cellular,6,jul,2010,396,1
32983,cellular,8,may,2009,163,1
32984,unknown,16,jun,2009,1021,1
32985,cellular,17,nov,2009,288,2
32986,cellular,18,may,2009,156,1
32987,cellular,30,apr,2009,354,1
32988,cellular,11,aug,2009,94,3
32989,unknown,26,may,2009,147,2
32990,cellular,17,nov,2008,128,2
32991,cellular,8,apr,2010,167,1
32992,cellular,28,jul,2009,37,12
32993,cellular,18,aug,2010,256,6
32994,cellular,19,nov,2010,779,2
32995,cellular,6,aug,2008,113,4
32996,cellular,4,aug,2009,59,1
32997,telephone,28,aug,2009,51,3
32998,cellular,22,oct,2009,168,2
32999,unknown,21,may,2009,489,2
33000,cellular,20,apr,2010,247,1
33001,unknown,19,jun,2009,29,1
33002,cellular,11,may,2009,62,3
33003,cellular,8,jul,2009,272,1
33004,cellular,18,jul,2010,100,4
33005,cellular,6,apr,2010,156,2
33006,unknown,19,may,2009,215,3
33007,cellular,18,aug,2009,119,7
33008,cellular,29,jan,2008,191,3
33009,cellular,9,feb,2009,38,8
33010,unknown,27,may,2010,85,16
33011,cellular,15,may,2009,899,1
33012,cellular,19,nov,2010,202,2
33013,unknown,27,apr,2009,370,1
33014,cellular,20,apr,2010,81,2
33015,cellular,11,aug,2009,119,2
33016,telephone,22,jul,2009,400,8
33017,cellular,18,aug,2009,161,1
33018,cellular,9,jul,2009,71,1
33019,cellular,16,sep,2009,177,1
33020,unknown,6,may,2009,200,2
33021,cellular,21,aug,2010,396,2
33022,telephone,4,feb,2009,125,1
33023,cellular,17,apr,2010,608,1
33024,cellular,17,jul,2010,43,8
33025,unknown,13,may,2008,437,2
33026,cellular,4,may,2009,781,3
33027,cellular,28,jul,2009,98,16
33028,cellular,25,aug,2009,119,2
33029,cellular,15,dec,2009,324,2
33030,cellular,11,nov,2009,269,2
33031,cellular,21,nov,2009,79,3
33032,cellular,20,apr,2010,478,1
33033,telephone,18,feb,2009,176,4
33034,unknown,16,jun,2008,110,4
33035,cellular,6,aug,2009,79,3
33036,cellular,30,jul,2010,106,23
33037,cellular,27,aug,2009,155,15
33038,cellular,9,jul,2009,474,7
33039,cellular,4,feb,2010,72,2
33040,unknown,17,jun,2009,641,6
33041,unknown,5,jun,2009,26,24
33042,cellular,29,jan,2009,103,1
33043,cellular,18,nov,2009,288,1
33044,cellular,14,may,2009,143,1
33045,cellular,18,may,2009,290,2
33046,unknown,4,jun,2009,156,3
33047,cellular,31,jul,2009,88,3
33048,cellular,21,jul,2009,213,1
33049,cellular,15,may,2009,283,3
33050,cellular,16,jul,2010,686,6
33051,cellular,24,mar,2009,115,2
33052,unknown,6,sep,2008,310,1
33053,cellular,8,may,2009,51,1
33054,cellular,14,jun,2010,262,3
33055,cellular,31,jul,2009,92,3
33056,cellular,10,jul,2010,2029,1
33057,unknown,30,may,2010,613,2
33058,unknown,21,may,2010,230,2
33059,cellular,21,nov,2009,91,1
33060,cellular,20,aug,2010,332,4
33061,cellular,22,jul,2010,285,1
33062,cellular,13,aug,2009,328,2
33063,cellular,3,feb,2009,247,3
33064,cellular,15,jul,2010,194,4
33065,cellular,8,aug,2010,138,2
33066,cellular,20,apr,2009,245,1
33067,unknown,5,jun,2009,115,2
33068,cellular,15,jul,2009,981,1
33069,cellular,4,feb,2009,147,1
33070,cellular,5,feb,2010,985,6
33071,unknown,27,may,2010,271,3
33072,cellular,30,jul,2008,185,4
33073,unknown,4,jun,2009,29,2
33074,unknown,27,may,2009,318,3
33075,cellular,17,nov,2010,155,1
33076,unknown,28,may,2010,264,2
33077,unknown,6,may,2009,289,1
33078,unknown,8,may,2009,106,1
33079,cellular,15,may,2010,232,2
33080,cellular,22,aug,2010,233,4
33081,unknown,6,jun,2010,178,2
33082,cellular,22,oct,2010,334,1
33083,unknown,20,jul,2010,7,1
33084,telephone,7,sep,2008,569,4
33085,cellular,21,jul,2010,891,4
33086,unknown,15,may,2010,51,10
33087,cellular,17,apr,2010,472,1
33088,unknown,13,may,2009,60,1
33089,cellular,11,jul,2009,159,1
33090,unknown,15,may,2009,178,2
33091,cellular,4,feb,2009,118,4
33092,unknown,11,jun,2010,27,2
33093,cellular,11,aug,2010,230,2
33094,cellular,7,aug,2009,244,2
33095,cellular,4,aug,2009,91,1
33096,unknown,7,may,2009,126,5
33097,unknown,29,may,2010,197,9
33098,cellular,25,jul,2010,270,1
33099,cellular,17,nov,2009,134,2
33100,unknown,17,jun,2008,42,4
33101,cellular,12,aug,2010,226,4
33102,cellular,12,aug,2008,138,2
33103,cellular,18,jul,2009,978,1
33104,cellular,19,nov,2010,107,2
33105,unknown,5,may,2009,1419,1
33106,cellular,13,may,2008,101,3
33107,cellular,17,apr,2010,303,1
33108,telephone,25,jul,2009,219,2
33109,telephone,16,jul,2010,129,6
33110,cellular,20,jul,2010,296,1
33111,cellular,27,aug,2010,11,15
33112,cellular,19,feb,2010,645,2
33113,cellular,15,oct,2010,241,1
33114,cellular,14,jul,2009,126,6
33115,cellular,29,jul,2008,281,4
33116,cellular,2,feb,2009,121,1
33117,cellular,23,jul,2009,870,1
33118,cellular,19,nov,2009,698,1
33119,cellular,20,nov,2010,329,2
33120,cellular,21,nov,2010,183,3
33121,cellular,2,feb,2010,150,2
33122,cellular,21,jul,2010,333,2
33123,cellular,31,jul,2008,149,2
33124,cellular,17,jul,2009,170,4
33125,cellular,21,jul,2008,1156,1
33126,telephone,16,jul,2009,202,6
33127,cellular,18,nov,2008,173,7
33128,cellular,22,mar,2009,173,2
33129,cellular,13,apr,2009,686,1
33130,cellular,8,nov,2009,176,1
33131,cellular,14,may,2010,578,1
33132,cellular,1,apr,2009,957,2
33133,cellular,18,jul,2009,110,10
33134,unknown,25,jun,2009,151,1
33135,cellular,3,apr,2009,707,1
33136,unknown,16,may,2010,225,1
33137,cellular,17,apr,2010,193,2
33138,cellular,29,jan,2009,128,1
33139,unknown,9,may,2009,144,2
33140,cellular,28,jul,2009,125,2
33141,cellular,20,aug,2009,89,2
33142,cellular,7,aug,2009,92,2
33143,cellular,26,may,2010,80,1
33144,cellular,30,jan,2009,159,1
33145,cellular,25,aug,2009,102,5
33146,cellular,4,feb,2009,147,2
33147,unknown,20,jun,2009,13,2
33148,unknown,14,may,2009,171,1
33149,cellular,22,apr,2009,147,1
33150,cellular,30,apr,2009,280,1
33151,cellular,30,jan,2009,146,2
33152,cellular,8,jul,2009,89,1
33153,cellular,9,feb,2010,215,1
33154,unknown,23,may,2009,111,1
33155,cellular,17,nov,2008,150,1
33156,unknown,7,may,2009,36,1
33157,cellular,7,aug,2009,281,2
33158,unknown,27,may,2009,591,5
33159,cellular,17,nov,2009,62,1
33160,cellular,18,may,2009,134,1
33161,unknown,16,may,2010,274,8
33162,cellular,21,nov,2009,165,2
33163,cellular,6,apr,2010,322,1
33164,cellular,19,nov,2009,537,3
33165,cellular,21,nov,2009,201,1
33166,cellular,5,feb,2010,214,2
33167,cellular,29,aug,2010,98,2
33168,cellular,3,aug,2008,113,2
33169,cellular,2,feb,2010,67,1
33170,cellular,18,aug,2009,82,4
33171,cellular,20,apr,2008,401,2
33172,cellular,11,aug,2009,93,1
33173,cellular,29,jan,2009,84,1
33174,unknown,17,jun,2009,269,3
33175,unknown,26,may,2009,90,4
33176,cellular,7,may,2010,217,2
33177,unknown,13,may,2009,170,1
33178,unknown,20,jun,2009,193,11
33179,cellular,28,aug,2009,26,19
33180,cellular,11,may,2010,54,1
33181,cellular,16,jul,2009,156,2
33182,telephone,21,nov,2010,126,1
33183,cellular,9,jul,2009,95,1
33184,unknown,29,may,2010,106,1
33185,cellular,26,aug,2010,26,10
33186,telephone,24,feb,2009,98,2
33187,unknown,13,may,2010,276,1
33188,cellular,31,jul,2010,18,44
33189,cellular,25,may,2009,262,2
33190,cellular,11,sep,2009,100,2
33191,telephone,9,jun,2009,221,7
33192,cellular,1,jul,2009,302,2
33193,cellular,27,aug,2009,125,7
33194,cellular,22,aug,2010,651,12
33195,cellular,30,jul,2009,137,2
33196,unknown,9,may,2010,617,4
33197,unknown,9,jun,2009,95,3
33198,cellular,2,feb,2009,167,1
33199,cellular,18,jul,2010,33,1
33200,cellular,27,aug,2009,134,2
33201,unknown,4,jun,2008,1181,2
33202,unknown,19,jun,2009,16,9
33203,unknown,3,jun,2009,157,1
33204,unknown,28,may,2009,648,1
33205,cellular,27,aug,2010,191,4
33206,cellular,28,jul,2010,431,2
33207,unknown,5,may,2010,38,1
33208,cellular,18,may,2009,600,4
33209,cellular,17,nov,2009,85,1
33210,cellular,16,apr,2010,129,1
33211,cellular,26,feb,2009,79,1
33212,cellular,7,may,2009,275,1
33213,cellular,22,aug,2009,385,9
33214,cellular,18,may,2009,81,1
33215,cellular,7,aug,2009,587,2
33216,cellular,20,apr,2010,386,2
33217,unknown,20,jun,2009,250,3
33218,telephone,29,aug,2010,20,2
33219,unknown,15,may,2008,19,8
33220,telephone,11,may,2010,65,1
33221,unknown,23,may,2009,240,2
33222,telephone,30,jul,2010,270,2
33223,cellular,3,feb,2008,181,3
33224,unknown,20,jun,2009,154,8
33225,unknown,2,jun,2009,65,1
33226,cellular,6,apr,2009,551,3
33227,unknown,11,jun,2009,203,2
33228,cellular,21,nov,2009,279,1
33229,telephone,5,feb,2008,195,2
33230,cellular,15,jul,2010,198,2
33231,cellular,6,feb,2010,90,1
33232,unknown,19,may,2009,3078,4
33233,cellular,18,nov,2010,95,1
33234,cellular,16,jul,2009,555,1
33235,cellular,20,apr,2010,197,3
33236,cellular,13,may,2009,902,1
33237,unknown,15,may,2008,114,2
33238,cellular,29,jan,2008,121,3
33239,cellular,24,jul,2009,42,3
33240,telephone,12,may,2008,24,1
33241,cellular,29,jan,2010,166,2
33242,cellular,21,jul,2010,314,7
33243,cellular,23,jul,2009,74,3
33244,cellular,17,nov,2009,251,2
33245,cellular,8,jul,2009,545,3
33246,cellular,17,apr,2008,439,1
33247,cellular,1,apr,2009,121,2
33248,cellular,21,aug,2009,205,8
33249,cellular,6,aug,2009,265,8
33250,telephone,17,nov,2010,188,2
33251,cellular,15,may,2009,71,3
33252,cellular,11,aug,2009,345,3
33253,unknown,30,may,2009,67,2
33254,unknown,6,sep,2009,36,1
33255,cellular,19,nov,2009,686,1
33256,cellular,19,nov,2009,76,6
33257,unknown,28,may,2009,410,1
33258,cellular,9,jul,2010,194,1
33259,cellular,20,apr,2009,297,2
33260,cellular,12,aug,2010,1282,6
33261,unknown,16,jul,2009,6,1
33262,cellular,22,oct,2009,127,3
33263,cellular,5,jun,2008,159,2
33264,cellular,21,aug,2010,53,1
33265,cellular,25,may,2010,1064,1
33266,unknown,7,may,2008,227,1
33267,unknown,2,jun,2010,277,2
33268,cellular,29,aug,2009,240,2
33269,cellular,15,may,2010,210,1
33270,unknown,16,jun,2009,36,1
33271,unknown,8,may,2009,303,3
33272,unknown,11,jun,2008,183,9
33273,cellular,17,nov,2009,114,4
33274,cellular,15,may,2009,117,2
33275,unknown,8,may,2009,49,4
33276,cellular,15,may,2010,145,4
33277,unknown,14,may,2009,20,11
33278,cellular,20,apr,2009,131,2
33279,unknown,21,may,2010,265,2
33280,unknown,27,may,2009,269,1
33281,cellular,28,jan,2009,119,1
33282,unknown,2,jun,2010,548,8
33283,cellular,10,jul,2010,66,1
33284,telephone,19,nov,2009,207,2
33285,cellular,13,apr,2008,295,4
33286,cellular,8,aug,2009,36,8
33287,cellular,4,aug,2009,143,1
33288,unknown,6,may,2009,160,3
33289,unknown,6,jun,2009,461,2
33290,cellular,18,nov,2008,129,2
33291,unknown,11,jun,2009,490,2
33292,cellular,19,nov,2009,360,1
33293,cellular,25,nov,2009,103,1
33294,cellular,29,jul,2010,52,6
33295,unknown,20,jun,2008,26,29
33296,unknown,29,may,2009,91,7
33297,cellular,20,nov,2010,74,1
33298,cellular,27,feb,2009,123,3
33299,cellular,2,jun,2009,217,1
33300,cellular,5,may,2010,150,1
33301,cellular,22,aug,2008,105,3
33302,cellular,10,jul,2010,140,3
33303,cellular,29,jul,2009,104,4
33304,cellular,2,feb,2010,126,1
33305,cellular,30,jul,2010,278,3
33306,cellular,24,jul,2009,262,2
33307,cellular,11,jul,2009,249,2
33308,cellular,26,may,2010,318,1
33309,cellular,20,apr,2009,29,3
33310,cellular,17,apr,2009,952,2
33311,cellular,31,jul,2009,10,22
33312,unknown,16,jun,2009,195,2
33313,cellular,15,jul,2010,646,4
33314,cellular,30,jul,2010,235,2
33315,cellular,12,aug,2008,87,4
33316,unknown,28,may,2009,195,4
33317,cellular,11,may,2008,50,3
33318,cellular,7,aug,2010,100,2
33319,cellular,14,may,2009,175,8
33320,cellular,22,jul,2010,233,1
33321,unknown,9,may,2009,357,1
33322,cellular,3,jun,2010,140,2
33323,unknown,16,may,2008,161,3
33324,cellular,8,may,2010,270,2
33325,cellular,20,apr,2010,491,1
33326,unknown,12,jun,2009,478,2
33327,cellular,20,nov,2008,291,2
33328,cellular,2,apr,2010,243,3
33329,unknown,6,jun,2009,326,1
33330,telephone,20,nov,2009,172,1
33331,cellular,11,aug,2009,258,5
33332,cellular,8,may,2009,763,1
33333,unknown,11,jun,2009,83,2
33334,cellular,6,aug,2010,160,4
33335,unknown,30,may,2010,163,4
33336,cellular,30,apr,2009,119,1
33337,cellular,4,feb,2010,945,2
33338,telephone,6,feb,2010,24,5
33339,cellular,23,jul,2010,361,2
33340,cellular,28,jan,2009,829,1
33341,unknown,6,may,2009,140,1
33342,cellular,15,jun,2010,29,1
33343,cellular,21,aug,2010,151,3
33344,telephone,3,feb,2009,45,3
33345,cellular,28,jan,2009,296,2
33346,cellular,14,jul,2009,173,6
33347,telephone,7,may,2009,300,3
33348,unknown,16,jun,2010,170,6
33349,unknown,6,jun,2009,100,3
33350,unknown,6,jun,2009,173,2
33351,telephone,1,jun,2009,89,1
33352,unknown,28,may,2009,179,3
33353,cellular,7,jul,2009,366,2
33354,unknown,3,jul,2009,225,2
33355,unknown,5,may,2009,962,1
33356,telephone,18,jun,2009,1603,10
33357,unknown,28,may,2009,497,2
33358,cellular,17,nov,2009,194,1
33359,unknown,2,jun,2009,227,15
33360,cellular,5,feb,2009,197,1
33361,unknown,4,jul,2009,246,1
33362,cellular,6,may,2009,84,1
33363,unknown,12,may,2010,120,2
33364,unknown,5,may,2010,174,1
33365,telephone,30,jul,2009,203,2
33366,unknown,23,may,2009,216,2
33367,cellular,15,apr,2010,609,1
33368,telephone,5,nov,2010,68,1
33369,cellular,8,may,2009,56,1
33370,cellular,8,apr,2010,663,2
33371,cellular,22,aug,2010,142,2
33372,telephone,20,apr,2009,70,4
33373,cellular,17,nov,2008,96,1
33374,unknown,26,may,2009,180,2
33375,telephone,27,may,2010,198,2
33376,cellular,16,nov,2010,104,1
33377,cellular,21,apr,2010,464,4
33378,cellular,24,nov,2010,166,2
33379,cellular,5,feb,2010,110,1
33380,unknown,12,may,2009,646,3
33381,cellular,15,may,2009,259,3
33382,unknown,12,jun,2009,144,1
33383,cellular,28,jul,2009,85,12
33384,unknown,27,may,2010,70,3
33385,cellular,4,feb,2009,572,2
33386,unknown,3,jun,2010,497,2
33387,unknown,20,may,2010,216,2
33388,cellular,18,nov,2009,82,1
33389,cellular,12,may,2010,411,1
33390,cellular,7,aug,2009,89,4
33391,cellular,12,may,2009,275,3
33392,cellular,14,jul,2010,114,2
33393,cellular,4,feb,2010,99,1
33394,cellular,28,jan,2009,997,1
33395,unknown,6,jun,2010,386,1
33396,cellular,7,aug,2008,228,6
33397,unknown,28,may,2009,438,2
33398,unknown,6,may,2009,352,2
33399,cellular,17,nov,2009,433,1
33400,cellular,6,may,2009,222,2
33401,cellular,19,nov,2008,64,1
33402,unknown,9,jun,2009,108,1
33403,cellular,14,may,2009,484,3
33404,cellular,1,jun,2009,232,2
33405,cellular,20,apr,2009,698,1
33406,telephone,20,apr,2010,205,1
33407,cellular,12,may,2010,223,1
33408,unknown,20,jun,2009,21,3
33409,unknown,26,may,2009,210,1
33410,cellular,27,jul,2010,266,5
33411,telephone,2,jun,2009,392,2
33412,cellular,11,aug,2010,103,6
33413,cellular,31,jul,2009,530,3
33414,cellular,9,jun,2010,163,2
33415,cellular,12,may,2009,342,1
